step,rg2,perim,cycles,asph,movfrac
2000,1495.107259,1212,62,0.467560,0.2578
4000,1210.491331,1199,77,0.136881,0.3359
6000,1232.812550,1205,77,0.075907,0.2109
8000,1168.619483,1226,56,0.099583,0.2422
10000,1119.029934,1226,63,0.168865,0.3281
12000,1136.112518,1225,64,0.276226,0.2969
14000,1008.989742,1232,58,0.013983,0.2891
16000,933.284407,1241,62,0.034636,0.2969
18000,1038.252415,1229,65,0.280172,0.2891
20000,1037.472963,1216,71,0.076934,0.3203
22000,1115.676620,1229,57,0.176342,0.3750
24000,1053.607532,1213,74,0.132838,0.2031
26000,1015.541100,1208,59,0.308066,0.2422
28000,1173.323510,1217,58,0.485327,0.3047
30000,1051.063971,1216,70,0.312761,0.2656
32000,1023.381728,1185,76,0.309826,0.3750
34000,1032.574367,1184,80,0.296483,0.2969
36000,981.535980,1170,85,0.346479,0.3281
38000,948.637123,1182,88,0.314403,0.2734
40000,1385.216511,1195,69,0.374537,0.2734
42000,1353.443935,1205,72,0.631333,0.2500
44000,1286.830670,1201,80,0.634520,0.3203
46000,989.779134,1193,71,0.081696,0.3516
48000,1015.681995,1205,59,0.105376,0.2500
50000,1010.136860,1201,56,0.133421,0.2812
52000,999.097759,1203,58,0.124800,0.3047
54000,1058.258480,1187,67,0.188694,0.2812
56000,1449.276678,1182,73,0.407841,0.2734
58000,1323.512766,1216,64,0.335271,0.3594
60000,1562.759062,1219,70,0.110726,0.2344
62000,1540.173135,1225,67,0.142114,0.2578
64000,1491.423171,1223,65,0.128645,0.1875
66000,1240.695171,1197,83,0.147820,0.3281
68000,1418.500958,1211,64,0.154297,0.2109
70000,1488.481203,1225,56,0.355231,0.4062
72000,1454.879479,1220,73,0.449598,0.3125
74000,1463.824288,1208,66,0.436353,0.3047
76000,1372.888527,1182,64,0.565418,0.3516
78000,1304.499952,1224,62,0.572904,0.2734
80000,1319.076792,1216,63,0.568729,0.3906
82000,1387.533567,1189,80,0.622660,0.2031
84000,1322.352510,1202,80,0.584018,0.2734
86000,1283.145192,1219,65,0.528947,0.2969
88000,1294.101094,1215,68,0.438244,0.2891
90000,1424.636030,1211,75,0.502251,0.3281
92000,1400.537107,1185,88,0.421825,0.2578
94000,1379.813510,1187,78,0.445500,0.3750
96000,1339.584643,1191,63,0.445318,0.3750
98000,1379.391155,1186,75,0.528717,0.3281
100000,1493.259663,1181,79,0.513938,0.2422
102000,1578.863480,1193,69,0.507414,0.2812
104000,1575.895879,1186,84,0.476960,0.3125
106000,1584.675014,1191,72,0.570900,0.3359
108000,1490.694028,1200,66,0.593770,0.3047
110000,1566.554044,1185,65,0.616212,0.2578
112000,1717.144326,1180,66,0.605924,0.2344
114000,1919.899459,1178,78,0.635232,0.3125
116000,1226.009054,1185,73,0.357046,0.2891
118000,1258.620668,1188,73,0.397372,0.3359
120000,1410.202790,1185,64,0.598341,0.2969
122000,1383.385286,1154,89,0.599382,0.2734
124000,1329.728955,1167,73,0.499737,0.3281
126000,1311.290407,1196,57,0.528335,0.2656
128000,1294.785195,1178,67,0.432987,0.2500
130000,1302.338171,1180,76,0.228076,0.3203
132000,1178.943884,1178,80,0.338932,0.3203
134000,1275.824215,1177,80,0.480349,0.2891
136000,1173.103827,1210,68,0.336508,0.3516
138000,1126.170350,1190,74,0.226151,0.3047
140000,1117.254214,1207,82,0.328670,0.2500
142000,1123.825663,1215,75,0.350923,0.3281
144000,1393.517820,1206,74,0.221389,0.3047
146000,1101.135635,1225,74,0.079152,0.2500
148000,1305.108835,1221,69,0.259660,0.1875
150000,1234.582542,1217,75,0.222409,0.4141
152000,1255.438950,1230,77,0.227471,0.2734
154000,1277.733175,1204,76,0.350459,0.2812
156000,1100.768899,1216,64,0.374022,0.2578
158000,1108.551275,1226,64,0.335593,0.3125
160000,1271.640288,1212,77,0.225367,0.2031
162000,1137.611790,1193,81,0.298767,0.3203
164000,1010.391699,1203,80,0.145933,0.2578
166000,1108.505550,1211,75,0.243892,0.3750
168000,1120.688311,1192,86,0.259391,0.3359
170000,945.680919,1184,71,0.241718,0.2812
172000,940.749767,1197,73,0.181094,0.2422
174000,1469.763854,1207,70,0.672072,0.2891
176000,1560.285790,1185,77,0.722648,0.2578
178000,1558.685750,1208,61,0.617315,0.2656
180000,1492.987288,1209,65,0.624003,0.3672
182000,1431.702668,1216,70,0.604357,0.3125
184000,1445.319755,1212,85,0.608624,0.3672
186000,1178.067638,1221,73,0.283762,0.3359
188000,1191.596447,1222,69,0.261195,0.2969
190000,1217.560339,1224,76,0.267838,0.2969
192000,1309.097096,1225,68,0.349598,0.2734
194000,1201.739004,1238,66,0.309113,0.2656
196000,1279.521479,1222,70,0.256718,0.2422
198000,1195.047456,1198,75,0.362315,0.3125
