step,rg2
20000,2905349.485427
40000,1907122.680626
60000,1187733.464963
80000,1195268.292815
100000,623221.255046
120000,1098621.031622
140000,1167214.475670
160000,864190.222505
180000,792417.744868
200000,714417.504736
220000,691180.971123
240000,671879.929669
260000,578908.149427
280000,741692.663396
300000,732867.056627
320000,823731.792198
340000,773434.117269
360000,774377.701487
380000,365083.005373
400000,245210.197791
420000,247750.446353
440000,254862.120289
460000,241938.398027
480000,236347.728634
500000,230088.105417
520000,225383.876702
540000,219138.331854
560000,229276.372816
580000,239403.130131
600000,245311.827880
620000,231661.293201
640000,242941.332141
660000,256049.100171
680000,254343.942634
700000,259778.875489
720000,292149.828532
740000,272371.835515
760000,273493.651911
780000,222755.521784
800000,217261.178951
820000,230509.259758
840000,236640.466104
860000,232607.123534
880000,267211.829847
900000,268381.084823
920000,262661.551946
940000,240918.510159
960000,248293.563972
980000,249112.249620
1000000,246368.075578
1020000,246618.365693
1040000,245010.972306
1060000,250644.309219
1080000,233388.077497
1100000,215053.325585
1120000,212766.942132
1140000,212466.008100
1160000,210517.836330
1180000,211312.404042
1200000,211585.757653
1220000,210022.945332
1240000,208160.137082
1260000,205213.627934
1280000,205798.055643
1300000,187170.581960
1320000,186731.573897
1340000,191824.993236
1360000,192058.855526
1380000,186722.365592
1400000,187652.631834
1420000,189320.484261
1440000,189804.520082
1460000,189216.431922
1480000,150557.255378
1500000,149652.304008
1520000,149900.122055
1540000,149666.246350
1560000,149084.580339
1580000,148735.616533
1600000,147917.188587
1620000,145432.717697
1640000,134051.784391
1660000,134237.481958
1680000,134460.649626
1700000,134343.328330
1720000,135246.283469
1740000,135674.164392
1760000,135915.193437
1780000,144045.422524
1800000,144489.398209
1820000,152913.006342
1840000,170057.280571
1860000,170205.303505
1880000,169070.154054
1900000,169431.836513
1920000,168622.281426
1940000,168926.107095
1960000,177427.619172
1980000,178358.498869
2000000,177628.924571
2020000,215203.197076
2040000,215340.300111
2060000,216836.294185
2080000,220239.525540
2100000,207852.873252
2120000,187151.020417
2140000,203027.594327
2160000,202115.709003
2180000,186791.592654
2200000,188763.597405
2220000,188764.917217
2240000,187089.285511
2260000,176919.004682
2280000,170917.079785
2300000,170963.516819
2320000,170445.321558
2340000,167625.378847
2360000,166745.922720
2380000,172673.039576
2400000,167255.051939
2420000,148518.973678
2440000,94945.438893
2460000,95008.218552
2480000,95068.144283
2500000,95384.750083
2520000,95453.098448
2540000,95645.726272
2560000,95634.220364
2580000,92649.902224
2600000,92219.167994
2620000,92205.776662
2640000,92315.309252
2660000,92599.914011
2680000,92840.271430
2700000,91662.325699
2720000,90939.308896
2740000,88486.279487
2760000,88320.380040
2780000,88099.004866
2800000,105585.498371
2820000,105473.659492
2840000,105892.990071
2860000,104978.576408
2880000,104754.895092
2900000,104908.073291
2920000,103702.087311
2940000,102721.385494
2960000,100990.570319
2980000,102633.818041
3000000,102623.166904
3020000,102486.848221
3040000,102719.283910
3060000,102860.254696
3080000,103307.942185
3100000,104101.895477
3120000,104932.635482
3140000,106266.396386
3160000,108353.436603
3180000,108434.798916
3200000,110186.820333
3220000,109876.878913
3240000,112254.943979
3260000,118954.001382
3280000,119098.457530
3300000,120644.695014
3320000,120563.648966
3340000,117083.008446
