step,rg2,perim,cycles,asph,movfrac
50000,2117703.343598,475810,29433,0.378788,0.2656
100000,2572592.549420,475792,29487,0.277698,0.2969
150000,2518568.325270,475746,29586,0.310712,0.3984
200000,2452619.678574,475992,29408,0.137226,0.3594
250000,2496195.324465,475977,29366,0.125197,0.3594
300000,2949525.689711,475896,29369,0.409176,0.3281
350000,3138403.215782,475726,29430,0.609585,0.2656
400000,2404105.528628,475746,29499,0.529571,0.2578
450000,2210866.557715,475794,29468,0.358610,0.2734
500000,1844180.090397,475815,29504,0.144581,0.2812
550000,2125338.465077,475777,29538,0.351193,0.3594
600000,2787848.110717,475667,29683,0.545494,0.4062
650000,2791919.375010,475628,29742,0.581343,0.3203
700000,2737965.858378,475575,29764,0.521722,0.3281
750000,2905130.485459,475520,29772,0.521037,0.3203
800000,2774516.688257,475613,29695,0.410664,0.2969
850000,2773679.809591,475453,29710,0.411303,0.2969
900000,2763901.133591,475602,29639,0.493887,0.2891
950000,2766523.107380,475486,29686,0.494414,0.3047
1000000,2764147.376695,475563,29697,0.493716,0.2734
1050000,2905998.750346,475533,29741,0.605478,0.2891
1100000,2908570.211000,475557,29663,0.605234,0.2969
1150000,2907642.313415,475609,29691,0.606851,0.3125
1200000,2812009.875457,475583,29706,0.302789,0.2656
1250000,2790411.626032,475620,29649,0.338150,0.2891
1300000,2780143.082374,475586,29618,0.338765,0.2969
1350000,2839881.911511,475505,29698,0.395450,0.3047
1400000,2509347.821034,475386,29714,0.288530,0.3125
1450000,2122366.997906,475321,29795,0.426643,0.2734
1500000,2342774.009043,475554,29590,0.502538,0.3672
1550000,2206863.119578,475473,29720,0.440181,0.3672
1600000,2032250.496610,475643,29550,0.305718,0.2266
1650000,2237590.337462,475644,29438,0.272547,0.2500
1700000,2160986.402896,475553,29500,0.133448,0.2969
1750000,2162046.984202,475658,29505,0.133153,0.2969
1800000,2696205.144327,475756,29532,0.251892,0.3594
1850000,2400374.365702,475785,29456,0.064127,0.2812
1900000,2145511.166756,475628,29586,0.119161,0.3906
1950000,2619756.697296,475584,29675,0.414028,0.2969
2000000,2260059.083338,475489,29807,0.413556,0.2812
2050000,2329993.395482,475434,29802,0.369484,0.3203
2100000,2867654.625143,475266,29818,0.470203,0.2891
2150000,2866772.512072,475159,29800,0.469778,0.3359
2200000,2317657.962082,475242,29646,0.646690,0.2422
2250000,2356922.636559,475147,29712,0.596195,0.3906
2300000,2277567.770931,474977,29797,0.516352,0.3281
2350000,2043181.432556,475009,29892,0.299039,0.2734
2400000,1801909.468515,475068,29847,0.201085,0.3047
2450000,1735521.517818,475173,29817,0.182183,0.2188
2500000,1828679.111627,475212,29635,0.309851,0.2891
2550000,1871642.115878,475297,29604,0.253248,0.2812
2600000,1769189.925634,475377,29603,0.358471,0.3203
2650000,1692545.158005,475340,29717,0.368764,0.3203
2700000,1692528.944848,475360,29638,0.368955,0.3125
2750000,1689880.604758,475492,29594,0.372168,0.2578
2800000,2157791.102082,475409,29638,0.182864,0.2891
2850000,2157915.823219,475267,29746,0.182321,0.2812
2900000,1532529.526701,475388,29784,0.012615,0.2812
2950000,1608678.425504,475511,29727,0.001388,0.3047
3000000,1609504.698174,475656,29554,0.001470,0.2812
3050000,1612319.984881,475632,29546,0.001621,0.3125
3100000,1961024.116616,475711,29463,0.070045,0.3516
3150000,2229042.116969,475823,29400,0.193165,0.2656
3200000,2192787.002002,475721,29444,0.189763,0.2734
3250000,2200415.346886,475688,29403,0.192087,0.3203
3300000,2198518.556456,475676,29469,0.193626,0.4219
3350000,2214344.348697,475529,29570,0.179688,0.2656
3400000,2216169.924849,475571,29677,0.186385,0.2656
3450000,2306130.437927,475542,29686,0.233174,0.3438
3500000,2121569.011202,475611,29638,0.248032,0.2891
3550000,2340229.598975,475485,29709,0.249840,0.2344
3600000,2435966.246936,475435,29720,0.299017,0.2109
3650000,2574647.382716,475594,29699,0.354356,0.3047
3700000,2170940.013959,475695,29551,0.138632,0.2891
3750000,2214032.210290,475682,29597,0.165095,0.2578
3800000,2169915.910083,475589,29643,0.229442,0.2734
3850000,2180211.765452,475723,29592,0.236761,0.3047
3900000,2177852.610155,475745,29540,0.238946,0.2656
3950000,2032105.661412,475811,29550,0.397878,0.2109
4000000,2474245.556239,475731,29652,0.437791,0.2656
4050000,2034643.451303,475776,29698,0.395119,0.3594
4100000,2147489.915819,475778,29591,0.103547,0.2969
4150000,1990027.937755,475731,29599,0.186782,0.2188
4200000,2006154.279594,475731,29611,0.196457,0.3516
4250000,2037391.950911,475692,29629,0.253396,0.3125
4300000,2038373.078815,475831,29519,0.253326,0.2656
4350000,2060733.313125,475934,29447,0.202392,0.2812
4400000,2059924.109390,475851,29524,0.201509,0.2969
4450000,1633670.673825,475847,29600,0.025817,0.2031
4500000,1725984.204341,475808,29678,0.013083,0.2500
4550000,1734973.114771,475957,29511,0.011606,0.2812
4600000,1735077.751038,476109,29490,0.011486,0.2969
4650000,1781217.422307,476182,29401,0.095793,0.2969
4700000,1820400.134259,476168,29578,0.152597,0.3281
4750000,1845365.165423,476175,29633,0.149934,0.3125
4800000,2337470.320766,476235,29539,0.471560,0.2969
4850000,1909817.249468,476124,29493,0.280494,0.3516
4900000,1908368.928037,476377,29402,0.283079,0.2656
4950000,1859881.784194,476451,29257,0.128828,0.3281
5000000,1704611.503940,476497,29239,0.117064,0.2656
5050000,1686974.891237,476479,29341,0.104821,0.3438
5100000,1696729.362084,476530,29312,0.110798,0.2344
5150000,1906488.066067,476730,29276,0.193393,0.2656
5200000,1934592.192268,476699,29292,0.172308,0.3125
5250000,2524713.528790,476734,29311,0.252550,0.3281
5300000,2573794.400115,476851,29253,0.106949,0.3438
5350000,2085834.705383,476825,29189,0.180210,0.3203
5400000,2069681.285502,476814,29197,0.200057,0.2812
5450000,1820703.417560,476735,29317,0.120009,0.2969
5500000,2318507.210647,476710,29332,0.131410,0.3281
5550000,2320785.910234,476696,29400,0.131214,0.3203
5600000,2448610.420802,476702,29326,0.366639,0.2891
5650000,2527508.958765,476513,29398,0.191359,0.2656
5700000,2570732.455655,476537,29415,0.200297,0.2656
5750000,2440275.107644,476419,29385,0.124315,0.2734
5800000,2352339.433738,476469,29402,0.202398,0.2578
5850000,2171218.455335,476589,29459,0.209870,0.3047
5900000,1704121.560945,476650,29491,0.039302,0.3672
5950000,1646938.672595,476720,29523,0.051340,0.3750
6000000,2129364.149288,476757,29580,0.135326,0.3047
6050000,2126996.798914,476655,29546,0.134686,0.3516
6100000,2203022.070438,476675,29516,0.172959,0.3438
6150000,2238315.928624,476620,29602,0.097883,0.2500
6200000,1899181.992548,476406,29660,0.012691,0.2578
6250000,2164484.651072,476305,29694,0.114392,0.3125
6300000,1971391.274903,476217,29760,0.009024,0.3125
6350000,1992550.481357,476209,29776,0.013692,0.2578
6400000,2194079.733557,476152,29819,0.044740,0.2812
6450000,1856473.069656,476178,29691,0.014682,0.3125
6500000,1862920.984115,476214,29641,0.043828,0.2500
6550000,2236670.955588,476084,29662,0.128440,0.3047
6600000,2333164.210284,476038,29657,0.078767,0.1875
6650000,2244143.221286,476018,29585,0.198910,0.3672
6700000,2313630.765554,476059,29518,0.160898,0.2891
6750000,2263499.138577,476160,29464,0.195305,0.3750
6800000,2089980.949942,476073,29533,0.037495,0.3750
6850000,2179304.818227,476138,29604,0.368272,0.2734
6900000,1962296.115899,476318,29472,0.277860,0.2656
6950000,1951993.423695,476013,29567,0.281588,0.3281
7000000,1956733.445291,476252,29444,0.286328,0.3672
7050000,1938120.640417,476331,29563,0.308165,0.3359
7100000,1943498.886857,476464,29576,0.292149,0.2344
7150000,2048427.921611,476483,29517,0.351187,0.3281
7200000,2134219.063021,476474,29478,0.430361,0.2344
7250000,2143389.716619,476486,29450,0.408474,0.3516
7300000,2002159.246097,476553,29325,0.388346,0.3125
7350000,2022762.515159,476580,29423,0.402512,0.3984
7400000,1718706.987273,476562,29451,0.370866,0.2812
7450000,1721508.694363,476427,29522,0.371353,0.3359
7500000,1715519.170736,476460,29490,0.373376,0.2734
7550000,1754598.330883,476411,29505,0.289514,0.3047
7600000,1775643.644398,476679,29289,0.309215,0.3281
7650000,1919942.917652,476721,29236,0.308931,0.2344
7700000,1931886.849529,476780,29231,0.366808,0.3047
7750000,2310095.199204,476860,29302,0.510187,0.2812
7800000,2300528.062211,476770,29313,0.515400,0.2656
7850000,2331507.929731,476760,29383,0.531922,0.3125
7900000,2346786.067581,476655,29388,0.566039,0.3672
7950000,2231412.202754,476564,29458,0.540830,0.3203
8000000,2106186.835632,476587,29544,0.292826,0.3672
8050000,2114695.418312,476655,29467,0.296078,0.2812
8100000,2196831.552712,476747,29419,0.362836,0.2734
8150000,2184493.288266,476584,29529,0.361768,0.2891
8200000,2185017.738025,476758,29372,0.360286,0.3047
8250000,2338821.883091,476937,29304,0.273296,0.2500
8300000,2305233.723621,477024,29323,0.358012,0.3672
8350000,2242996.290590,477030,29321,0.263836,0.3125
8400000,2249303.290878,476940,29345,0.333389,0.2656
8450000,2279793.415970,477074,29219,0.234885,0.2734
8500000,2279609.308984,476901,29338,0.153483,0.2656
8550000,2368464.799297,477061,29244,0.197795,0.3047
8600000,2590117.262853,477097,29227,0.388944,0.3125
8650000,2681388.011743,477125,29269,0.357575,0.3359
8700000,2553224.232554,476961,29323,0.414057,0.2578
8750000,2520849.107115,476840,29339,0.421449,0.1719
8800000,2713143.221852,476836,29355,0.445511,0.3438
8850000,2429502.429960,476762,29288,0.454841,0.3516
