step,rg2
20000,5805.264273
40000,6239.056389
60000,6583.781972
80000,6849.194320
100000,7080.802627
120000,7284.588098
140000,7433.444654
160000,7615.829537
180000,7763.995517
200000,7890.001232
220000,8019.851906
240000,8209.724780
260000,8301.813539
280000,8388.869284
300000,8491.527578
320000,8559.274286
340000,8653.228984
360000,8750.623864
380000,8828.786155
400000,8884.817238
420000,8908.773453
440000,8996.414113
460000,9028.872660
480000,9088.466538
500000,9162.490082
520000,9215.476161
540000,9262.224126
560000,9311.055785
580000,9352.303469
600000,9426.277946
620000,9461.610496
640000,9515.914048
660000,9550.354344
680000,9601.864311
700000,9663.470656
720000,9678.804978
740000,9726.930737
760000,9738.836701
780000,9789.194562
800000,9836.485954
820000,9879.874046
840000,10013.893744
860000,10048.461237
880000,10054.477272
900000,10088.794876
920000,10152.405718
940000,10205.816989
960000,10213.386821
980000,10255.605492
1000000,10318.596046
1020000,10353.943044
1040000,10387.156213
1060000,10420.953298
1080000,10455.619971
1100000,10481.406403
1120000,10521.965966
1140000,10587.843200
1160000,10619.176797
1180000,10653.853437
1200000,10677.343004
1220000,10732.695519
1240000,10739.828370
1260000,10755.683599
1280000,10785.867113
1300000,10995.483808
1320000,11071.933268
1340000,11097.719495
1360000,11122.200007
1380000,11162.763777
1400000,11229.710198
1420000,11290.259134
1440000,11318.048003
1460000,11350.357685
1480000,11398.834152
1500000,11440.574322
1520000,11451.675401
1540000,11502.696406
1560000,11495.513466
1580000,11518.174405
1600000,11532.974491
1620000,11570.124917
1640000,11600.204548
1660000,11626.459714
1680000,11642.642833
1700000,11655.526539
1720000,11702.436073
1740000,11727.203733
1760000,11773.404578
1780000,11922.381601
1800000,11942.680331
1820000,11965.335964
1840000,11972.645825
1860000,12007.839787
1880000,12176.724714
1900000,12187.686202
1920000,12202.692573
1940000,12274.524498
1960000,12289.264600
1980000,12298.371949
2000000,12298.052659
2020000,12352.635637
2040000,12391.952800
2060000,12420.474149
2080000,12451.872172
2100000,13094.656731
2120000,14217.606776
2140000,14249.487186
2160000,14267.715947
2180000,14257.870047
2200000,14286.911761
2220000,16576.017933
2240000,16646.473560
2260000,16705.546448
2280000,16682.390554
2300000,16737.071126
2320000,16758.522323
2340000,16815.209258
2360000,16839.739556
2380000,16774.440989
2400000,16821.019528
2420000,16791.376656
2440000,16833.033262
2460000,16732.384765
2480000,16732.001620
2500000,16886.716537
2520000,16892.004787
2540000,16911.723932
2560000,16878.081769
2580000,16922.133128
2600000,16960.315329
2620000,17066.512600
2640000,17434.639666
2660000,17460.294512
2680000,17453.282775
2700000,17541.937728
2720000,17614.882349
2740000,17677.890537
2760000,17800.634568
2780000,17832.716180
2800000,17825.234820
2820000,17844.714496
2840000,17942.595942
2860000,17973.868906
2880000,17943.681574
2900000,18038.231206
2920000,18108.578090
2940000,18181.601798
2960000,18217.609159
2980000,18258.636873
3000000,18309.089608
3020000,18254.464540
3040000,18373.953665
3060000,18305.784514
3080000,18352.880759
3100000,18409.592530
3120000,23030.357654
3140000,22996.725192
3160000,22992.108989
3180000,22985.669016
3200000,23089.829781
3220000,23133.748001
3240000,23137.307754
3260000,23174.845916
3280000,23118.211614
3300000,23250.831060
3320000,23139.450683
3340000,23221.982535
3360000,23339.966883
3380000,23333.428952
3400000,23298.649093
3420000,23242.533188
3440000,23299.793456
3460000,23320.509458
3480000,23331.555406
3500000,23363.999588
3520000,23455.573696
3540000,23443.518202
3560000,23489.417965
3580000,23549.305275
3600000,23663.427535
3620000,23807.620728
3640000,23830.522674
3660000,23781.545332
3680000,23943.313979
3700000,23911.602376
3720000,24409.759663
3740000,24375.764374
3760000,24589.801338
3780000,24747.898180
3800000,24844.899849
3820000,24792.277840
3840000,24691.180337
3860000,25967.266946
3880000,26090.158805
3900000,26122.348877
3920000,26154.887926
3940000,26171.370480
3960000,26132.101637
3980000,26185.224270
4000000,26075.514036
4020000,26159.866458
4040000,26467.021974
4060000,26385.432028
4080000,26458.495735
4100000,26575.071205
4120000,26527.878360
4140000,26566.840644
4160000,26571.247464
4180000,26612.882018
4200000,26554.650991
4220000,26670.332174
4240000,26549.443113
4260000,26639.964570
4280000,26647.105766
4300000,26574.352106
4320000,26475.590914
4340000,26536.379493
4360000,26538.597732
4380000,26722.015574
4400000,26934.421617
4420000,26944.228295
4440000,26850.159770
4460000,26919.644351
4480000,26819.561012
4500000,26887.260882
4520000,26902.713472
4540000,27038.887955
4560000,28011.828883
4580000,27952.672474
4600000,27901.451473
4620000,27900.083131
4640000,27929.543497
4660000,27995.683731
4680000,28024.928574
4700000,28046.474931
4720000,28137.214262
4740000,28259.638241
4760000,28334.253299
4780000,28928.713233
4800000,28919.581057
4820000,28970.935645
4840000,28955.803343
4860000,29026.431822
4880000,28960.803554
4900000,29099.482308
4920000,28971.018562
4940000,29015.624949
4960000,29054.605823
4980000,29022.013205
5000000,28921.404382
5020000,28982.619534
5040000,28951.615363
5060000,29008.520558
5080000,29075.029481
5100000,29301.437481
5120000,29300.458594
5140000,29326.795689
5160000,29278.214171
5180000,29420.550952
5200000,29420.116039
5220000,29429.164718
5240000,29583.408325
5260000,29573.286605
5280000,29481.051285
5300000,29999.112301
5320000,30118.120908
5340000,30273.196207
5360000,30268.650412
5380000,30175.695111
5400000,30164.207419
5420000,30101.585421
5440000,30208.407146
5460000,30098.472281
5480000,30256.701443
5500000,30275.726522
5520000,30269.297183
5540000,30211.525971
5560000,30164.678877
5580000,30389.259861
5600000,30496.994913
5620000,30399.839936
5640000,30509.996819
5660000,30585.722481
5680000,30669.388043
5700000,30914.496873
5720000,30979.947076
5740000,30851.568894
5760000,31006.582144
5780000,31044.542118
5800000,31070.510860
5820000,31294.363471
5840000,31385.340498
5860000,31302.119143
5880000,31304.650566
5900000,43427.543296
5920000,43365.598809
5940000,43479.088884
5960000,43564.247460
5980000,43727.260277
6000000,43723.815221
6020000,43442.235961
6040000,43583.483949
6060000,43657.629447
6080000,43705.059390
6100000,43726.371128
6120000,43712.012107
6140000,43767.943868
6160000,43720.681087
6180000,43722.452428
6200000,43684.364698
6220000,43702.410475
6240000,43924.205624
6260000,43890.250337
6280000,43747.524025
6300000,43812.843478
6320000,44058.796299
6340000,44143.185292
6360000,44019.682000
6380000,43986.887404
6400000,43916.610800
6420000,43832.465868
6440000,43977.152968
6460000,45766.290799
6480000,45853.461438
6500000,45567.553465
6520000,45374.127892
6540000,45387.487701
6560000,45448.672308
6580000,45547.355953
6600000,47325.628807
6620000,45061.174794
6640000,45151.565827
6660000,45162.201162
6680000,45422.741497
6700000,45474.898468
6720000,45595.804881
