step,rg2
20000,112877.234274
40000,52850.209916
60000,44946.023366
80000,29986.041966
100000,23894.122080
120000,22318.037286
140000,15570.638552
160000,15731.950563
180000,15788.393173
200000,16153.898609
220000,15727.881676
240000,16228.357164
260000,16628.484784
280000,15425.196211
300000,14313.524339
320000,14203.084691
340000,14067.285132
360000,16969.209244
380000,17151.367558
400000,17829.464249
420000,17617.148298
440000,26214.679239
460000,27281.104596
480000,18313.599916
500000,16550.050073
520000,16726.310768
540000,16632.650262
560000,16771.328507
580000,16879.154946
600000,20027.561246
620000,20579.266331
640000,22762.121288
660000,20814.564471
680000,20942.143156
700000,20880.153305
720000,22405.018209
740000,22210.878155
760000,22798.129341
780000,12063.636069
800000,12934.529425
820000,14455.576387
840000,15566.198066
860000,7115.364853
880000,7102.141941
900000,6904.145573
920000,6899.940526
940000,6952.339804
960000,6963.690594
980000,6730.585983
1000000,6392.875472
1020000,6454.336991
1040000,6245.414664
1060000,6205.867607
1080000,6026.462641
1100000,5967.350939
1120000,12880.014302
1140000,12351.632550
1160000,12285.048777
1180000,12346.462802
1200000,12633.639387
1220000,12464.608915
1240000,12006.235522
1260000,11490.769391
1280000,11745.037432
1300000,11684.967206
1320000,12038.063225
1340000,12419.178397
1360000,11677.792763
1380000,6726.045796
1400000,6920.263398
1420000,10165.769376
1440000,9950.792834
1460000,8852.173938
1480000,9236.597579
1500000,9380.166275
1520000,9003.704320
1540000,7030.493996
1560000,7063.731185
1580000,7166.568243
1600000,7219.515933
1620000,7314.499648
1640000,6647.598911
1660000,6568.653650
1680000,6609.563726
1700000,6565.453961
1720000,7604.654569
1740000,7331.008616
1760000,7384.318206
1780000,7341.979783
1800000,8364.536094
1820000,8354.321414
1840000,11383.863787
1860000,10925.898546
1880000,10879.807036
1900000,10893.494079
1920000,10825.894729
1940000,12121.862361
1960000,12001.911891
1980000,11867.469245
2000000,11660.890197
2020000,10551.472427
2040000,11035.007389
2060000,10867.431376
2080000,10800.621793
2100000,14090.384118
2120000,16548.109878
2140000,19786.311834
2160000,20076.734264
2180000,19879.512732
2200000,19936.603265
2220000,20414.944982
2240000,11836.457247
2260000,11653.822635
2280000,11592.064367
2300000,11437.470132
2320000,11542.295191
2340000,11672.523655
2360000,12989.669951
2380000,12953.397159
2400000,15038.048098
2420000,13859.334959
2440000,15162.597194
2460000,10763.586907
2480000,10430.585278
2500000,11315.750412
2520000,11246.014801
2540000,13010.754333
2560000,12840.685694
2580000,18653.346330
2600000,17764.918972
2620000,17609.283085
2640000,20070.880236
2660000,19909.611446
2680000,19538.735303
2700000,19325.258824
2720000,19367.095974
2740000,19344.571350
2760000,20232.940215
2780000,20384.006216
2800000,20063.334232
2820000,20200.620567
2840000,17885.341377
2860000,14995.930130
2880000,9191.616590
2900000,9099.125083
2920000,9077.043832
2940000,9053.824480
2960000,8178.624499
2980000,8165.619148
3000000,9098.687844
3020000,8789.169228
3040000,8374.240020
3060000,8694.790712
3080000,8654.153288
3100000,8616.152841
3120000,8571.352397
3140000,8515.406017
3160000,7774.317963
3180000,7631.151104
3200000,7646.896440
3220000,8174.835932
3240000,8015.543018
3260000,8210.698607
3280000,8707.294848
3300000,8443.350539
3320000,8050.830417
3340000,8150.584837
3360000,8134.064694
3380000,7982.630259
3400000,7548.516710
3420000,7569.462390
3440000,7576.304355
3460000,7274.318902
3480000,7378.975799
3500000,7291.191032
3520000,9551.993897
3540000,9654.197705
3560000,11017.967442
3580000,8843.184194
3600000,8938.289995
3620000,8721.913525
3640000,8602.677934
3660000,11536.145579
3680000,12330.051047
3700000,8642.167558
3720000,8859.224914
3740000,8933.479142
3760000,8817.434050
3780000,8958.034452
3800000,11643.935198
3820000,11082.255685
3840000,11279.173525
3860000,11441.577329
3880000,11249.284108
3900000,11295.431713
3920000,10712.358470
3940000,9476.400946
3960000,11228.758744
3980000,11440.007864
4000000,11247.710957
4020000,11332.495813
4040000,9241.553548
4060000,9043.255137
4080000,8989.748396
4100000,8296.029689
4120000,9037.581014
4140000,9097.412673
4160000,9273.574438
4180000,9114.654579
4200000,9180.917523
4220000,9091.395812
4240000,9074.922760
4260000,8958.293324
4280000,9076.203315
4300000,8602.037266
4320000,8645.931708
4340000,8704.569337
4360000,8851.013607
4380000,8814.865946
4400000,10647.822789
4420000,10549.646675
4440000,10482.845272
4460000,10583.192979
4480000,12471.984696
4500000,12320.190826
4520000,12346.670881
4540000,8470.448322
4560000,8522.480681
4580000,8560.044639
4600000,8765.498037
4620000,8825.373223
4640000,9037.723746
4660000,9054.313776
4680000,9180.514985
4700000,8977.405630
4720000,7013.954752
4740000,6905.839598
4760000,6690.293779
4780000,6171.531022
4800000,12478.928377
4820000,12431.193176
4840000,12480.723817
4860000,12118.528652
4880000,12211.201983
4900000,11917.257386
4920000,13161.318765
4940000,13394.046098
4960000,12875.845483
4980000,10567.801576
5000000,7381.601794
5020000,7412.872963
5040000,7292.041732
5060000,7253.414793
5080000,7104.000018
5100000,7098.510438
5120000,7093.400457
5140000,6704.350029
5160000,6550.010372
5180000,6950.447455
5200000,6942.436873
5220000,7768.028915
5240000,7739.313236
5260000,8174.850716
5280000,7986.451654
5300000,8339.848828
5320000,8622.621772
5340000,8422.625143
5360000,8774.564756
5380000,6889.420111
5400000,8302.700384
5420000,8385.116856
5440000,8859.606786
5460000,8887.735493
5480000,8999.776196
5500000,8647.987502
5520000,8609.623073
5540000,8635.943025
5560000,6306.041743
5580000,6185.640701
5600000,6270.986711
5620000,6411.006895
5640000,7143.837875
5660000,7166.104548
5680000,7205.222947
5700000,7272.833790
5720000,7127.283470
5740000,7284.621207
5760000,8117.803643
5780000,8116.321023
5800000,8015.302149
5820000,7944.961847
5840000,7491.166351
5860000,7674.922270
5880000,7717.564986
5900000,7647.726690
5920000,10413.440023
5940000,10180.857965
5960000,9786.059609
5980000,9401.662933
6000000,9330.918950
6020000,9336.800578
6040000,8647.707683
6060000,8467.997618
6080000,7768.548121
6100000,7544.756891
6120000,8158.142328
6140000,8139.203499
6160000,8752.978703
6180000,9016.630636
6200000,9366.000382
6220000,9626.782982
6240000,9804.863915
6260000,9724.754653
6280000,10027.679357
6300000,13233.570481
6320000,13873.512234
6340000,13702.494634
6360000,13542.413586
6380000,13182.974697
6400000,12896.736616
6420000,12645.636719
6440000,13154.025896
6460000,13181.802090
6480000,13327.815303
6500000,12783.521500
6520000,12748.932066
6540000,13117.415208
6560000,13180.963092
6580000,13264.515843
6600000,15122.031543
6620000,13404.359221
6640000,13180.360715
6660000,7572.336757
6680000,7537.422948
6700000,7434.885831
6720000,7257.967026
6740000,6967.829946
6760000,7034.414388
6780000,6942.469990
6800000,8186.113568
6820000,8324.476215
6840000,8889.273442
6860000,8368.684842
6880000,7882.194272
6900000,7870.206040
6920000,9527.480927
6940000,9870.907658
6960000,12394.628542
6980000,11202.607455
7000000,11203.882521
7020000,11361.454986
7040000,11550.077547
7060000,11481.704581
7080000,11564.745535
7100000,11190.412940
7120000,11067.862296
7140000,11410.131750
7160000,12209.888700
7180000,12261.280024
7200000,12726.407523
7220000,12684.107949
7240000,12560.348124
7260000,12498.431142
7280000,12642.718793
7300000,12620.529352
7320000,12427.714971
7340000,12271.980595
7360000,12520.220687
7380000,17848.658964
7400000,16698.743156
7420000,18276.482678
7440000,18149.963933
7460000,17968.211663
7480000,17368.270440
7500000,11456.191567
7520000,11680.532776
7540000,11783.282223
7560000,12082.260869
7580000,12905.151489
7600000,12797.240207
7620000,12162.764978
7640000,11822.147018
7660000,11961.264924
7680000,11382.603883
7700000,12025.753052
7720000,11946.824925
7740000,11859.159220
7760000,11566.291571
7780000,13999.628623
7800000,13873.800108
7820000,14083.356434
7840000,14128.512830
7860000,14347.027121
7880000,14961.339936
7900000,13846.419603
7920000,13937.088664
7940000,13842.052909
7960000,13027.236849
7980000,11641.493900
8000000,11218.893990
8020000,11030.450226
8040000,10896.882912
8060000,10921.786181
8080000,10532.721562
8100000,10774.141888
8120000,13480.928618
8140000,13685.650191
8160000,13826.628509
8180000,12628.880821
8200000,11199.719076
8220000,11257.959762
8240000,11342.669940
8260000,8532.292750
8280000,8492.464386
8300000,8380.116178
8320000,8252.173099
8340000,7900.265148
8360000,7951.673660
8380000,7954.774634
8400000,7879.379547
8420000,7966.189054
8440000,7998.717444
8460000,7798.205362
8480000,7863.404335
8500000,7864.348714
8520000,7720.066018
8540000,7669.884314
8560000,7918.061667
8580000,7518.269241
8600000,7331.929294
8620000,9096.754235
8640000,9157.506482
8660000,8853.449490
8680000,8367.390819
8700000,8389.817127
8720000,6725.242120
8740000,9391.286140
8760000,9381.985315
8780000,9516.418397
8800000,9382.501941
8820000,9969.025752
8840000,10112.103769
8860000,11825.964006
8880000,15124.320971
8900000,15631.360524
8920000,15727.954708
8940000,13586.426092
8960000,13401.612662
8980000,13592.388348
9000000,8673.825617
9020000,8646.808067
9040000,8672.209676
9060000,8629.229444
9080000,11016.679210
9100000,11234.052204
9120000,10955.667889
9140000,10430.584568
9160000,10577.601826
9180000,10474.991816
9200000,10387.180912
9220000,18164.521425
9240000,16425.097631
9260000,17078.463617
9280000,10972.254351
9300000,10322.619311
9320000,9324.719697
9340000,9009.389780
9360000,8899.628600
9380000,8595.193244
9400000,8621.819678
9420000,9767.072001
9440000,9948.035379
9460000,9985.671280
9480000,9935.934598
9500000,9649.524350
9520000,9440.936297
9540000,12469.511349
9560000,9764.297379
9580000,9709.750100
9600000,9971.512174
9620000,9315.903061
9640000,9598.052560
9660000,11582.677797
9680000,7697.965149
9700000,7660.601905
9720000,10535.125204
9740000,10222.332775
9760000,10164.575982
9780000,9188.964257
9800000,11502.257908
9820000,11684.581165
9840000,11689.701062
9860000,11492.871852
9880000,13355.673315
9900000,14005.619142
9920000,10014.657645
9940000,9906.490144
9960000,9821.009482
9980000,13375.551351
10000000,13118.523128
10020000,12764.525110
10040000,12371.031241
10060000,11635.386923
10080000,12062.056078
10100000,12245.927041
10120000,9511.332565
10140000,9576.446615
10160000,9775.130866
10180000,9071.887641
10200000,8978.240771
10220000,8781.399571
10240000,9307.103635
10260000,10942.909165
10280000,11239.560143
10300000,10749.009107
10320000,10694.171588
10340000,8822.096028
10360000,8603.374185
10380000,8369.945387
10400000,8273.391837
10420000,8197.571637
10440000,6684.288560
10460000,7140.491532
10480000,7212.684923
10500000,7394.061087
10520000,7375.830375
10540000,8134.849645
10560000,8053.478664
10580000,7922.547986
10600000,7873.256570
10620000,7653.624143
10640000,7663.168966
10660000,7569.301010
10680000,7743.532762
10700000,7631.007422
10720000,7538.173635
10740000,7126.600241
10760000,7268.792024
10780000,7215.338853
10800000,7108.506945
10820000,7164.949814
10840000,7159.427938
10860000,7263.231438
10880000,7533.948096
10900000,7643.220477
10920000,7624.280831
10940000,10180.047249
10960000,10437.982088
10980000,11024.475024
11000000,12717.296239
11020000,13362.266442
11040000,13298.429630
11060000,12328.953069
11080000,7929.303307
11100000,8356.671755
11120000,8521.374464
11140000,8570.313184
11160000,10205.968949
11180000,10323.624814
11200000,8724.166058
11220000,8740.939503
11240000,8639.790324
11260000,12911.593851
11280000,12484.501608
11300000,12681.244631
11320000,13844.838122
11340000,13863.898210
11360000,13644.112675
11380000,8539.243145
11400000,8381.076089
11420000,8162.791222
11440000,10274.829942
11460000,10378.417240
11480000,10489.585993
11500000,10501.180850
11520000,10298.555064
11540000,10306.116297
11560000,10289.971565
11580000,5939.474843
11600000,7158.411405
11620000,9021.181700
11640000,10085.550010
11660000,10340.102527
11680000,14648.434819
11700000,15847.951754
11720000,16125.046034
11740000,12684.781614
11760000,8947.808141
11780000,10129.285930
11800000,9425.024672
11820000,9631.531387
11840000,9531.019653
11860000,9551.824464
11880000,9533.674123
11900000,9376.364816
11920000,7033.751540
11940000,7400.435639
11960000,7243.808405
11980000,6869.638779
12000000,6628.272587
12020000,6482.090676
12040000,6411.962780
12060000,6584.787112
12080000,6520.748509
12100000,6439.454585
12120000,9067.395805
12140000,9087.176147
12160000,8412.255525
12180000,8439.020777
12200000,8441.237063
12220000,8793.106562
12240000,8601.278702
12260000,8665.077168
12280000,8564.843687
12300000,8690.043395
12320000,8732.443269
12340000,8357.377697
12360000,5917.546365
12380000,6949.203713
12400000,7108.591339
12420000,7154.890580
12440000,8853.053511
12460000,8770.686000
12480000,8716.662525
12500000,8634.563121
12520000,8543.836487
12540000,8553.058635
12560000,8511.094525
12580000,8604.343343
12600000,8575.582983
12620000,6475.821223
12640000,6278.173157
12660000,6242.396651
12680000,6277.063768
12700000,6260.686775
12720000,6324.655997
12740000,6470.016623
12760000,8399.507726
12780000,7931.849757
12800000,7919.822914
12820000,8016.328137
12840000,9662.732738
12860000,9775.349337
12880000,9846.942203
12900000,9922.357441
12920000,9563.953411
12940000,9511.221228
12960000,8511.772618
12980000,8482.337601
13000000,11433.061440
13020000,8772.892817
13040000,8162.961948
13060000,7968.440721
13080000,8022.101561
13100000,9413.104475
13120000,9368.087766
13140000,8119.962966
13160000,8699.870010
13180000,8984.273997
13200000,9611.921087
13220000,10069.822610
13240000,15221.825492
13260000,15137.350437
13280000,15018.446324
13300000,15186.849236
13320000,14192.556835
13340000,14140.507017
13360000,14272.745748
13380000,14134.817885
13400000,8665.572977
13420000,8609.956797
13440000,8522.937664
13460000,8174.791910
13480000,8048.413387
13500000,7828.582895
13520000,6963.599032
13540000,6760.359004
13560000,6777.190377
13580000,7477.923840
13600000,7591.827180
13620000,7489.196119
13640000,7307.039624
13660000,7187.798465
13680000,6998.682339
13700000,7123.800581
13720000,7169.121734
13740000,7235.722672
13760000,7388.650999
13780000,7191.071194
13800000,7049.558974
13820000,7107.587276
13840000,8288.455187
13860000,8388.904194
13880000,8339.714298
13900000,8469.396624
13920000,8422.811246
13940000,9638.624785
13960000,9661.046798
13980000,6446.859886
14000000,9792.712653
14020000,9878.355052
14040000,10381.382920
14060000,10571.182790
14080000,10540.739667
14100000,10374.540548
14120000,12173.557926
14140000,10352.434470
14160000,10479.565610
14180000,8386.257057
14200000,8309.538956
14220000,8322.821050
14240000,8049.373516
14260000,8067.967532
14280000,7988.566867
14300000,8001.112670
14320000,7665.793180
14340000,7694.555469
14360000,7723.884879
14380000,7732.799533
14400000,6507.345373
14420000,6590.991856
14440000,6688.859563
14460000,6836.888128
14480000,9424.868323
14500000,9279.630716
14520000,9469.133021
14540000,8751.262899
14560000,8720.353915
14580000,8872.820123
14600000,9113.627867
14620000,8553.152363
14640000,8819.734599
14660000,8676.269259
14680000,6640.096075
14700000,8044.624954
14720000,8001.945793
14740000,7808.698553
14760000,7741.699580
14780000,7865.480388
14800000,7845.196848
14820000,9902.233988
14840000,10469.312860
14860000,10065.788104
14880000,10036.125496
14900000,7031.958865
14920000,7384.491516
14940000,7142.747487
14960000,6874.940636
14980000,6811.064881
15000000,6853.137799
15020000,6971.188555
15040000,7011.503888
15060000,6979.138138
15080000,6997.624124
15100000,8709.824949
15120000,8627.898071
15140000,9985.000715
15160000,11272.987139
15180000,10321.160412
15200000,10123.944832
15220000,10783.202892
15240000,10926.849975
15260000,10996.977476
15280000,11449.443497
15300000,11441.520535
15320000,11204.366556
15340000,14821.663239
15360000,14875.440420
15380000,14783.314261
15400000,15392.029750
15420000,15302.983482
15440000,11465.543898
15460000,9208.919791
15480000,9103.886379
15500000,8789.581302
15520000,8939.516370
15540000,9515.709705
15560000,9390.772899
15580000,9785.593098
15600000,9861.051505
15620000,10338.963430
15640000,10282.688845
15660000,10542.193936
15680000,10876.908784
15700000,10742.769677
15720000,10761.844610
15740000,10770.228735
15760000,10814.298420
15780000,11952.052754
15800000,12817.633353
15820000,10286.367524
15840000,10665.342495
15860000,7329.485003
15880000,7315.810592
15900000,7628.272304
15920000,7589.399477
15940000,7591.214788
15960000,7602.140507
15980000,7484.709458
16000000,9923.445791
16020000,8861.928235
16040000,8904.759102
16060000,9730.526154
16080000,9852.077403
16100000,9455.894665
16120000,9096.214745
16140000,8862.838435
16160000,8587.558271
16180000,8516.603430
16200000,13766.424622
16220000,13686.187365
16240000,13655.034968
16260000,13187.429191
16280000,13510.609560
16300000,13614.957863
16320000,13769.624948
16340000,13007.069962
16360000,12978.234327
16380000,11807.852075
16400000,12112.284142
16420000,12081.803995
16440000,11530.466103
16460000,11411.786321
16480000,9608.713521
16500000,10466.157449
16520000,10457.669995
16540000,10391.378404
16560000,10215.706082
16580000,10377.565080
16600000,9639.771570
16620000,10982.615067
16640000,11067.087656
16660000,12280.861246
16680000,12102.367012
16700000,11104.734648
16720000,11633.161093
16740000,11424.623821
16760000,11528.876412
16780000,11533.287277
16800000,10709.572534
16820000,10819.989299
16840000,10739.487134
16860000,10003.052591
16880000,10832.414997
16900000,10639.839102
16920000,11661.122477
16940000,12245.540661
16960000,12210.526548
16980000,12109.166255
17000000,12412.583025
17020000,9051.288076
17040000,9613.122439
17060000,9391.960727
17080000,9536.511106
17100000,10061.429666
17120000,11794.405372
17140000,12115.222299
17160000,9727.069474
17180000,9206.211876
17200000,9180.611979
17220000,9199.886023
17240000,9286.582223
17260000,7790.643028
17280000,11243.581318
17300000,11324.597713
17320000,11580.049454
17340000,12270.828385
17360000,12429.423654
17380000,14003.931072
17400000,12390.137183
17420000,12589.114334
17440000,12512.845571
17460000,12123.425511
17480000,14064.784142
17500000,14027.133357
17520000,14015.395274
17540000,13680.395033
17560000,13799.084266
17580000,11131.110259
17600000,12272.710447
17620000,11701.058419
17640000,10940.050979
17660000,10888.983433
17680000,11574.608754
17700000,11048.367509
17720000,10869.536583
17740000,10955.767192
17760000,10252.342455
17780000,10215.565218
17800000,9974.739278
17820000,9957.041773
17840000,9684.906284
17860000,9621.385344
17880000,9754.849409
17900000,12078.812238
17920000,11400.408832
17940000,11527.999153
17960000,11460.485840
17980000,14428.825086
18000000,14736.481106
18020000,12694.555423
18040000,12793.666745
18060000,9935.782123
18080000,10327.616624
18100000,10246.949444
18120000,10331.020472
18140000,10264.510582
18160000,10066.960222
18180000,12731.958553
18200000,12790.004567
18220000,12267.351591
18240000,14483.522295
18260000,14395.239704
18280000,14290.718846
18300000,13737.239880
18320000,13287.001107
18340000,13469.994973
18360000,13500.989721
18380000,13619.273348
18400000,10677.764556
18420000,10565.470099
18440000,10573.004692
18460000,10750.024020
18480000,10826.399104
18500000,11139.251302
18520000,8447.526960
18540000,8288.096496
18560000,8296.082990
18580000,8229.462141
18600000,8214.348200
18620000,11117.207894
18640000,11385.572609
18660000,11482.825916
18680000,8233.598777
18700000,8253.598402
18720000,8272.927976
18740000,8581.044075
18760000,8502.729408
18780000,9840.120179
18800000,7188.367015
18820000,7081.379395
18840000,7080.299458
18860000,7788.265725
18880000,7501.741660
18900000,8653.439205
18920000,9017.245729
18940000,9112.472197
18960000,9133.185967
18980000,9128.999899
19000000,10562.127084
19020000,10470.538911
19040000,10588.912646
19060000,10615.795019
19080000,10808.636293
19100000,9013.855601
19120000,8658.947118
19140000,8855.727115
19160000,8850.170125
19180000,8783.733314
19200000,8537.699294
19220000,8798.558450
19240000,8671.269076
19260000,9359.460871
19280000,10074.413092
19300000,10060.173097
19320000,10968.661257
19340000,9848.283865
19360000,11880.591989
19380000,12451.165097
19400000,11569.765804
19420000,10513.992967
19440000,10407.908742
19460000,10697.077335
19480000,10867.621835
19500000,10779.756456
19520000,10930.472541
19540000,10771.129575
19560000,10269.453615
19580000,10100.125799
19600000,10026.105595
19620000,9151.852548
19640000,9194.418539
19660000,8968.896836
19680000,8715.376068
19700000,8743.179397
19720000,8828.760473
19740000,8807.256346
19760000,8721.872172
19780000,8853.879624
19800000,8658.859733
19820000,10448.884658
19840000,10667.943739
19860000,10678.589142
19880000,10826.544930
19900000,11455.060136
19920000,13455.229141
19940000,10731.947375
19960000,12202.862520
19980000,11968.265095
20000000,11963.738765
20020000,12115.898767
20040000,11815.251768
20060000,11394.557451
20080000,11509.211369
20100000,12207.701086
20120000,12039.708500
20140000,12147.760391
20160000,12127.067149
20180000,13609.445880
20200000,13420.774466
20220000,7295.583661
20240000,7375.350120
20260000,7230.667271
20280000,7061.955983
20300000,7943.667529
20320000,8029.377039
20340000,7388.284407
20360000,7439.846164
20380000,7450.603985
20400000,7512.684678
20420000,7507.939743
20440000,7591.334042
20460000,7577.177779
20480000,7532.852048
20500000,7639.532160
20520000,7769.959131
20540000,7684.596220
20560000,7674.556565
20580000,7750.098879
20600000,7750.473156
20620000,7909.261489
20640000,8246.690520
20660000,7295.383580
20680000,10872.562944
20700000,10733.829574
20720000,10809.438807
20740000,10693.397032
20760000,13269.409195
20780000,8466.272119
20800000,8059.089736
20820000,7731.208755
20840000,8430.788178
20860000,7799.922209
20880000,7837.669931
20900000,7775.553287
